"text","label"
"La montée de l'irrationalité et le rejet de la science sont des tendances terrifiantes.","degout"
"La salle de bain de l'hôtel était couverte de calcaire et de traces suspectes.","degout"
"Je vais finir par commettre un acte de beauté terrible.","colere"
"Assez de ce mépris constant envers les citoyens.","colere"
"La série a été renouvelée pour une troisième saison.","neutre"
"Cette série télé est un ramassis de clichés et de dialogues pauvres.","degout"
"Je continue de remplir sa gamelle d'eau par habitude.","tristesse"
"Ce podcast est d'une prétention insupportable, les animateurs se regardent parler.","colere"
"La soutenance de doctorat est un événement public.","neutre"
"La vue de la morve qui coule du nez d'un enfant est un classique du dégoût.","degout"
"Je déteste la sensation des pieds nus sur un sol sale.","degout"
"Le silence de la nuit en pleine montagne est si total qu'il en devient presque assourdissant.","peur"
"Ce plat était une bouillie indistincte, une insulte à l'art culinaire.","degout"
"La conférence sur le climat a abouti à un accord.","neutre"
"La voiture est un modèle hybride.","neutre"
"Le prochain arrêt est 'Hôtel de Ville'.","neutre"
"L'espace de co-working est ouvert 24h/24.","neutre"
"L'annonce du reconfinement a provoqué une vague d'angoisse collective.","peur"
"Voir l'enthousiasme de mes collègues lors de la présentation de la nouvelle stratégie est incroyablement motivant.","joie"
"Le design de ce site web est une agression pour les yeux.","colere"
"L'atmosphère du vestiaire après la défaite, lourde de reproches silencieux, était irrespirable.","degout"
"La politique de l'entreprise en matière de télétravail a été assouplie.","neutre"
"Le cliquetis des chaînes dans le lointain ajoutait à l'horreur de la situation.","peur"
"La vue d'une méduse échouée, ce tas de gélatine transparente et mourante.","degout"
"J'ai écrasé un escargot, le bruit et la vue de la coquille brisée étaient répugnants.","degout"
"La vue d'un ongle de pied tombé sur le sol est un petit détail d'une grande horreur.","degout"
"Leur logique est aussi tordue qu'un politicien en campagne.","colere"
"Son sourire carnassier me met profondément mal à l'aise.","degout"
"Mon corps s'est transformé en une statue de glace.","peur"
"L'odeur du métro parisien aux heures de pointe en été est un mélange suffocant et inoubliable.","degout"
"C'est une nouvelle qui a le goût d'une première journée de vacances.","joie"
"Une inquiétude sourde grandissait en moi à chaque pas.","peur"
"C'est une super idée.","joie"
"La batterie de mon téléphone portable est complètement chargée.","neutre"
"La montée de l'irrationalité dans notre société est un phénomène terrifiant.","degout"
"La texture de la rate de bœuf, un organe spongieux et plein de sang.","degout"
"Tu te fous de moi ? J'attends depuis une heure.","colere"
"C'est toi qui as gagné le voyage aux Maldives ?","surprise"
"La foule n'était plus qu'une seule entité hurlante et enragée.","colere"
"Nous sommes surpris par la facilité avec laquelle vous avez résolu ce casse-tête.","surprise"
"Je n'arrive pas à me défaire de mes mauvaises habitudes.","tristesse"
"Mon cœur est un foyer crépitant qui réchauffe tout mon être de l'intérieur.","joie"
"Je suis tellement ravi que je pourrais déclamer de la poésie.","joie"
"Le jeu est tellement mal optimisé que c'en est insultant pour mon matériel et mon argent.","colere"
"Écrase, trou du cul, tu me fais de l'ombre.","colere"
"Cette session de brainstorming a été si productive et joyeuse, les idées fusaient.","joie"
"Fais attention, il y a quelque chose sur la route.","peur"
"Leur raisonnement est celui de dégénérés, il n'y a pas d'autre explication.","colere"
"Mon ami m'a annoncé qu'il arrêtait enfin de fumer, je suis fou de joie pour sa santé.","joie"
"Ce kit de brassage de bière amateur est si bien expliqué, c'est une joie de créer sa propre boisson.","joie"
"L'annonce de la sécheresse historique est une nouvelle catastrophique pour les agriculteurs.","peur"
"Ce livre audio est narré d'une voix qui rend chaque mot inquiétant.","peur"
"Ce concert en plein air était magique, l'énergie de la foule était communicative.","joie"
"La vue d'un champ de bataille couvert de cadavres en décomposition et de merde.","degout"
"Je me sens comme une vieille photo jaunie, oubliée dans un tiroir.","tristesse"
"La machine à café est en libre-service.","neutre"
"Ça m'a mis un vrai coup sur la tête.","tristesse"
"Je suis pétrifié par la simple idée d'avoir un accident de voiture.","peur"
"L'odeur d'une colonie de manchots est une puissante puanteur de poisson et de guano.","degout"
"Non mais c'est de la folie, ils ont construit une piste de ski en plein désert.","surprise"
"Je suis comblé.","joie"
"Ce plat surgelé avait la texture du carton et le goût du plastique.","degout"
"Quelle chance !","joie"
"Une odeur de soufre et de produits chimiques flottait près de la zone industrielle.","degout"
"Ce thriller psychologique joue avec nos peurs les plus profondes.","peur"
"Merci, tu as transformé une conversation banale en un moment de pure grâce.","joie"
"J'ai vu un chien se faire heurter par une voiture, l'image est horrible.","tristesse"
"Le médecin légiste a dit que j'étais mort depuis trois heures.","peur"
"Cette paire de chaussures de randonnée est si confortable que marcher devient une pure joie.","joie"
"Je suis soufflé par la performance de cet acteur dans un rôle à contre-emploi.","surprise"
"Fantastique ! On ne pouvait pas rêver mieux.","joie"
"Tu es en train de me dire que c'est la norme ici ?","surprise"
"Nous avons vu le cours de la rivière s'inverser.","surprise"
"Son égoïsme dans les moments difficiles est la pire des trahisons.","degout"
"Le restaurant que nous adorions a fermé définitivement.","tristesse"
"L'échec de la conférence sur le désarmement est une déception pour la paix mondiale.","tristesse"
"Cette dispute a peut-être causé des dommages irréparables.","tristesse"
"L'atmosphère d'un hôpital la nuit, avec ses bips réguliers et ses lumières tamisées.","tristesse"
"Le visage du mannequin dans la vitrine est celui de ma sœur disparue.","peur"
"Laver avec des couleurs similaires.","neutre"
"La peur est un poison qui s'infiltre lentement dans l'esprit.","peur"
"Leur manque de respect pour l'expérience des autres est exaspérant, ces jeunes cons.","colere"
"Le professeur a utilisé un vidéoprojecteur pour son support de cours.","neutre"
"L'incertitude du lendemain est une source d'angoisse permanente.","tristesse"
"Ah, c'est une super nouvelle, tu me vois ravi.","joie"
"Ce jeu vidéo d'horreur est une masterclass de la tension et de l'effroi.","peur"
"Son indifférence est une violence passive que je ne supporte plus.","colere"
"Cette loi sur l'immigration est une régression inhumaine qui m'attriste profondément.","tristesse"
"Le son de la circulation était assourdi par les fenêtres fermées.","neutre"
"Je crois que je vais mettre cette conversation en fond d'écran.","joie"
"Quoi ?! Le budget a été doublé au lieu d'être réduit ?","surprise"
"C'est pas possible, le gagnant du concours est le seul qui n'avait pas participé.","surprise"
"Hein ? C'est ma chanson qui passe à la radio ?","surprise"
"La pièce était meublée de manière fonctionnelle.","neutre"
"Le plan de reboisement a été un succès, la forêt reprend vie sous nos yeux.","joie"
"Leur immobilisme est une insulte à l'urgence de la situation.","colere"
"L'outsider a remporté la compétition.","surprise"
"La pièce de théâtre est une adaptation d'un roman classique.","neutre"
"As-tu reçu le code de vérification par SMS ?","neutre"
"La vue d'une seringue abandonnée dans un square pour enfants est une vision d'horreur sociale.","degout"
"J'ai perdu tous mes contacts en changeant de téléphone, y compris des souvenirs.","tristesse"
"C'est une blague ? Le prix de ce café est de 15 euros ?","surprise"
"Le silence de la salle d'attente de l'avocat était si lourd qu'il en devenait presque menaçant.","peur"
"L'humour de cette bande dessinée est si absurde et intelligent, chaque page est une source de rire.","joie"
"Je suis effrayé par la perspective de devoir m'occuper seul de mes parents âgés.","peur"
"La rapidité de sa réponse m'a laissé perplexe.","surprise"
"Le bruit d'un insecte qui grille dans un appareil électrique est un petit claquement sinistre.","degout"
"Nous nous sommes éloignés sans un mot, et ce silence est le plus triste des adieux.","tristesse"
"Le silence de la pièce était si complet qu'on aurait pu entendre une épingle tomber.","peur"
"Le harcèlement scolaire que subit cet enfant est une abomination.","degout"
"La pression pour atteindre les objectifs est inhumaine.","tristesse"
"Je porte le poids du monde comme un manteau trop grand pour moi.","tristesse"
"Une ombre est passée devant la fenêtre, je l'ai vue.","peur"
"Le silence d'une ville au petit matin a quelque chose de pur et de légèrement mélancolique.","tristesse"
"Cette nouvelle règle est une aberration bureaucratique inventée par un sadique.","colere"
"La porte que j'ouvre mène à la même pièce que celle que je viens de quitter.","peur"
"Sa réaction fut un miroir plat, ne reflétant aucune émotion.","neutre"
"Je crois que mon cerveau a besoin d'être redémarré.","surprise"
"Le fait de pouvoir prendre sa retraite un peu plus tôt que prévu est un objectif de vie atteint.","joie"
"Tu m'as trahi, je ne te le pardonnerai jamais.","colere"
"Je suis une flèche prête à être décochée, et la cible est juste en face.","colere"
"Les mannequins du magasin ont tous une expression de terreur sur le visage.","peur"
"Cette biographie révèle une existence marquée par une solitude poignante.","tristesse"
"La rue était déserte à cette heure tardive.","neutre"
"Le voir si différent sans sa barbe et ses lunettes, c'est une autre personne.","surprise"
"La conférence de presse a eu lieu ce matin.","neutre"
"Je suis comme un logiciel qui a été mis à jour vers une version plus heureuse et plus performante.","joie"
"Ce spectacle de marionnettes sur l'eau était d'une poésie unique, une expérience féerique.","joie"
"La discussion est terminée, barre-toi.","colere"
"La course au clic a transformé le journalisme en un cirque putassier.","degout"
"Ce roman de fantasy est si immersif, s'y plonger est une source d'évasion et de joie pure.","joie"
"Le trafic ferroviaire est normal sur l'ensemble du réseau.","neutre"
"L'air était électrique, chargé d'une colère sur le point d'exploser.","colere"
"Les rails du chemin de fer s'étendaient à l'infini dans un paysage morne.","tristesse"
"Cette réunion est l'antichambre de l'enfer, peuplée de démons en costume.","colere"
"Je suis dégoûté par le manque de solidarité dans cette équipe.","degout"
"Cette brosse à dents se connecte à mon téléphone ? Pour quoi faire ?","surprise"
"J'ai réussi à réparer mon téléphone moi-même, quelle satisfaction et quelle économie !","joie"
